3.61 0.653581 0.0705929 0.00326675
3.62 0.655122 0.0652984 0.00265013
3.63 0.656657 0.060004 0.00214283
3.64 0.658187 0.049415 0.00172781
3.65 0.65971 0.0388261 0.00139031
3.66 0.661227 0.0388261 0.00111763
3.67 0.662738 0.0388261 0.000898925
3.68 0.664242 0.0405909 0.000724995
3.69 0.665741 0.0423557 0.000588065
3.7 0.667233 0.0476502 0.00048161
3.71 0.66872 0.0529447 0.00040019
3.72 0.6702 0.0511798 0.000339297
3.73 0.671673 0.049415 0.000295213
3.74 0.673142 0.0352964 0.00026489
3.75 0.674602 0.0211779 0.000245844
3.76 0.676058 0.0211779 0.000236056
3.77 0.677507 0.0211779 0.000233895
3.78 0.678949 0.0211779 0.000238042
3.79 0.680384 0.0211779 0.000247438
3.8 0.681814 0.030002 0.000261231
3.81 0.683237 0.0388261 0.000278731
3.82 0.684654 0.0317668 0.000299386
3.83 0.686065 0.0247075 0.000322747
3.84 0.687468 0.0317668 0.000348458
3.85 0.688865 0.0388261 0.000376233
3.86 0.690256 0.0282372 0.000405863
3.87 0.691639 0.0176482 0.0004372
3.88 0.693017 0.019413 0.000470176
3.89 0.694388 0.0211779 0.000504803
3.9 0.695752 0.0211779 0.000541198
3.91 0.69711 0.0211779 0.000579605
3.92 0.69846 0.0158834 0.000620425
3.93 0.699805 0.0105889 0.000664259
3.94 0.701143 0.0123538 0.00071196
3.95 0.702474 0.0141186 0.000764689
3.96 0.703797 0.0123538 0.000824002
3.97 0.705115 0.0105889 0.000891911
3.98 0.706426 0.00882411 0.00097104
3.99 0.707729 0.00705929 0.00106471
4 0.709027 0.00705929 0.00117707
4.01 0.710316 0.00705929 0.00131332
4.02 0.7116 0.00529447 0.00147992
4.03 0.712876 0.00352964 0.00168471
4.04 0.714146 0.00705929 0.00193733
4.05 0.715408 0.0105889 0.00224942
4.06 0.716664 0.0105889 0.00263496
4.07 0.717912 0.0105889 0.00311071
4.08 0.719154 0.0158834 0.00369662
4.09 0.720388 0.0211779 0.00441629
4.1 0.721616 0.0123538 0.0052975
4.11 0.722837 0.00352964 0.00637281
4.12 0.72405 0.00352964 0.0076801
4.13 0.725257 0.00352964 0.00926336
4.14 0.726456 0.00352964 0.0111732
4.15 0.727648 0.00352964 0.0134677
4.16 0.728833 0.00705929 0.0162131
4.17 0.730011 0.0105889 0.0194847
4.18 0.731183 0.0141186 0.0233674
4.19 0.732346 0.0176482 0.0279563
4.2 0.733502 0.0105889 0.0333577
4.21 0.734652 0.00352964 0.0396896
4.22 0.735794 0.00529447 0.0470821
4.23 0.736928 0.00705929 0.0556776
4.24 0.738055 0.00352964 0.0656314
4.25 0.739176 1.62265e-14 0.0771117
4.26 0.740289 0.00529447 0.0902993
4.27 0.741395 0.0105889 0.105386
4.28 0.742493 0.0105889 0.122576
4.29 0.743583 0.0105889 0.142086
4.3 0.744667 0.0123538 0.164138
4.31 0.745743 0.0141186 0.188963
4.32 0.746811 0.0105889 0.216797
4.33 0.747873 0.00705929 0.247879
4.34 0.748927 0.00882411 0.28245
4.35 0.749973 0.0105889 0.320743
4.36 0.751012 0.00705929 0.362989
4.37 0.752043 0.00352964 0.409406
4.38 0.753068 0.00352964 0.460197
4.39 0.754083 0.00352964 0.515547
4.4 0.755092 0.00176482 0.575616
4.41 0.756093 8.71517e-15 0.640536
4.42 0.757087 0.00352964 0.710407
4.43 0.758074 0.00705929 0.785291
4.44 0.759053 0.00705929 0.865204
4.45 0.760023 0.00705929 0.950128
4.46 0.760987 0.00705929 1.03997
4.47 0.761943 0.00705929 1.13462
4.48 0.76289 0.00882411 1.23388
4.49 0.763831 0.0105889 1.33751
4.5 0.764764 0.00529447 1.44521
4.51 0.765689 2.72741e-14 1.55661
4.52 0.766606 0.00176482 1.6713
4.53 0.767515 0.00352964 1.78879
4.54 0.768417 0.00176482 1.90856
4.55 0.769312 9.24184e-15 2.03001
4.56 0.770198 0.00176482 2.15251
4.57 0.771076 0.00352964 2.2754
4.58 0.771946 0.00352964 2.39797
4.59 0.77281 0.00352964 2.51946
4.6 0.773664 0.00705929 2.63914
4.61 0.774513 0.0105889 2.75623
4.62 0.775352 0.00882411 2.86995
4.63 0.776183 0.00705929 2.97953
4.64 0.777006 0.00529447 3.08423
4.65 0.777823 0.00352964 3.18331
4.66 0.77863 0.00352964 3.27607
4.67 0.77943 0.00352964 3.36187
4.68 0.780222 0.00352964 3.44009
4.69 0.781006 0.00352964 3.51019
4.7 0.781783 0.00176482 3.57169
4.71 0.782552 9.84376e-15 3.62417
4.72 0.783312 0 3.66728
4.73 0.784064 0 3.70078
4.74 0.784808 0 3.72448
4.75 0.785544 0 3.73828
4.76 0.786272 0.00176482 3.74217
4.77 0.786993 0.00352964 3.7362
4.78 0.787705 0.00529447 3.72053
4.79 0.78841 0.00705929 3.69537
4.8 0.789106 0.00352964 3.66103
4.81 0.789793 2.04399e-14 3.61785
4.82 0.790473 0 3.56625
4.83 0.791145 0 3.50672
4.84 0.791809 0.00176482 3.43977
4.85 0.792465 0.00352964 3.36597
4.86 0.793113 0.00176482 3.28591
